"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034762","BP","GO:0034762","regulation of transmembrane transport","72/1727","498/17619",0.000498847999124768,0.0254412479553632,0.0224764091810847,"Atp1a2/Cemip/Klhl24/Selenon/Ubash3b/Jsrp1/Mrln/Aspscr1/Ahnak/Arl6ip5/Fxyd6/Shank3/Ehd3/Kcnip3/Irs2/Atp2b4/Chd7/Dysf/Kcnc2/Azin2/Sh2b2/Akap6/Plcg2/Trib3/Ywhaq/Yes1/Tgfb1/Stac2/Slc17a8/Cnksr3/Arhgef11/Stac/Slc7a5/Slc31a2/Rtn2/Ripk1/Rgs9/Reln/Rasgrf2/Ptpn22/Ptger3/Inpp5k/Ppp3cc/Pkd2/Pim1/Pea15a/P2rx4/Ntsr1/Nos1/Ngf/Met/Kcnh2/Kcne1/Insr/Htt/Grb10/Slc6a9/Gal/Fkbp1a/Esr1/Stom/Drd2/Cftr/Cd63/Cacna1c/Bak1/Akt2/Akt1/Camk2d/Slc38a1/Ano6/Rhoq",72
"GO:0005977","BP","GO:0005977","glycogen metabolic process","18/1727","79/17619",0.000519468712226603,0.0262097173613334,0.0231553237076848,"Agl/Stk40/Pgm2/Ppp1r1a/Stbd1/Irs2/Inpp5k/Ppp1cc/Phka1/Lepr/Insr/Il6st/Grb10/Gfpt1/Comt/Akt2/Akt1/Adra1b",18
"GO:0001837","BP","GO:0001837","epithelial to mesenchymal transition","30/1727","163/17619",0.000525835921082616,0.0263179245471038,0.0232509207864121,"Dlg5/Rtn4/Pef1/Trim62/Rgcc/Epb41l5/Wnt5a/Fermt2/Tgfbr2/Tgfbr1/Tgfb1i1/Tgfb1/Tbx3/Sox9/Snai2/Rock1/Smad3/Hpn/Hif1a/Hey1/Gcnt2/Ezh2/Emp2/Efna1/Col1a1/Adam8/Pawr/Slc39a6/Phldb1/Akna",30
"GO:1905039","BP","GO:1905039","carboxylic acid transmembrane transport","27/1727","142/17619",0.000579831352412388,0.0284895185227989,0.0251694443925865,"Ctns/Arl6ip5/Slc1a4/Mpc1/Irs2/Slc22a4/Cln8/Slc7a11/Slc1a7/Lrrc8a/Slc38a7/Slc17a8/Arhgef11/Slc26a7/Slc7a5/Slc2a1/Slc1a3/Slc16a1/Ntsr1/Slc6a9/Gfap/Slc17a6/Slc7a3/Akt2/Akt1/Slc38a1/Slc6a8",27
"GO:0032606","BP","GO:0032606","type I interferon production","25/1727","128/17619",0.000604161241110771,0.0290565733216438,0.0256704165032824,"Zc3hav1/Ifih1/Polr3b/Trim15/Riok3/Arrdc4/Nmi/Zbtb20/Irgm2/Irf7/Trim56/Xaf1/Nlrx1/Plcg2/Ilrun/Tlr4/Syk/Stat1/Ptpn22/Mmp12/Irf9/Irf1/Irf8/Ddx3x/Ticam1",25
"GO:0003014","BP","GO:0003014","renal system process","24/1727","121/17619",0.000610857533847875,0.0290565733216438,0.0256704165032824,"Ctns/Adgrf4/Rhpn2/Pon3/Abcg2/Sulf1/Gsn/Wfs1/Tacr1/Slc12a3/Scnn1b/Ptpro/Ptger3/Inpp5k/Itga3/Gnai2/Gas6/Emp2/Drd2/Comt/Cacna1c/Btc/Adora1/Bcr",24
"GO:0045582","BP","GO:0045582","positive regulation of T cell differentiation","24/1727","121/17619",0.000610857533847875,0.0290565733216438,0.0256704165032824,"Arid1a/Nfkbiz/Phf10/Smarcc2/Smarca2/Dusp10/Zmiz1/Shb/Zap70/Tgfbr2/Tgfb1/Zfp609/Syk/Stat5b/Shh/Pnp/Lgals9/Irf1/Il7/Il4ra/Il4i1/Cd1d1/Adam8/Il1rl2",24
"GO:0089718","BP","GO:0089718","amino acid import across plasma membrane","14/1727","55/17619",0.000657425816128053,0.0302716412934848,0.0267438844780392,"Arl6ip5/Slc1a4/Slc22a4/Cln8/Slc7a11/Slc17a8/Arhgef11/Slc7a5/Slc1a3/Ntsr1/Slc6a9/Gfap/Slc7a3/Slc38a1",14
"GO:0098792","BP","GO:0098792","xenophagy","7/1727","17/17619",0.000688775476881966,0.0311806336669375,0.0275469458909091,"Wipi2/Optn/Rnf213/Lgals8/Irgm2/Mapk3/Lrsam1",7
"GO:0044042","BP","GO:0044042","glucan metabolic process","18/1727","81/17619",0.000713474923191827,0.0319464277619723,0.0282234968784495,"Agl/Stk40/Pgm2/Ppp1r1a/Stbd1/Irs2/Inpp5k/Ppp1cc/Phka1/Lepr/Insr/Il6st/Grb10/Gfpt1/Comt/Akt2/Akt1/Adra1b",18
"GO:0035296","BP","GO:0035296","regulation of tube diameter","33/1727","189/17619",0.000753125285665716,0.0326273309241631,0.0288250498412973,"Atp1a2/Scpep1/Dock5/Vstm4/Grip2/Ece1/Tacr1/Scnn1b/Rock1/Ptgs1/Ptger3/Prkg1/Ppard/Kat2b/P2rx4/Nos1/Htr2c/Htr1d/Hrh1/Hif1a/Gch1/Ext2/Cftr/Casr/Cacna1c/Bdkrb2/Akt1/Adrb3/Adra1b/Adora1/Adcyap1/Itga1/Itga9",33
"GO:0097746","BP","GO:0097746","blood vessel diameter maintenance","33/1727","189/17619",0.000753125285665716,0.0326273309241631,0.0288250498412973,"Atp1a2/Scpep1/Dock5/Vstm4/Grip2/Ece1/Tacr1/Scnn1b/Rock1/Ptgs1/Ptger3/Prkg1/Ppard/Kat2b/P2rx4/Nos1/Htr2c/Htr1d/Hrh1/Hif1a/Gch1/Ext2/Cftr/Casr/Cacna1c/Bdkrb2/Akt1/Adrb3/Adra1b/Adora1/Adcyap1/Itga1/Itga9",33
"GO:0015698","BP","GO:0015698","inorganic anion transport","28/1727","152/17619",0.000781608155188841,0.033002227362251,0.0291562570901626,"Slc12a9/Atp8b1/Gabrr3/Ano4/Clic4/Slc4a11/Slc26a11/Slc1a7/Lrrc8a/Slc26a4/Slc37a1/Slc17a8/Slc26a7/Stc2/Slc20a1/Slc1a3/Slc12a4/Slc12a3/Xpr1/Slc17a6/Cftr/Cebpb/Casr/Ttyh2/Clic1/Glra3/Ano6/Ano1",28
"GO:0002711","BP","GO:0002711","positive regulation of T cell mediated immunity","17/1727","75/17619",0.000782256816355167,0.033002227362251,0.0291562570901626,"Ulbp1/Rsad2/Tbx21/Pvr/Raet1e/Slamf1/Mill2/Zp3/Arid5a/Tap2/Pnp/Il1r1/H2-T23/H2-Q4/H2-D1/Cd1d1/B2m",17
"GO:0046847","BP","GO:0046847","filopodium assembly","17/1727","75/17619",0.000782256816355167,0.033002227362251,0.0291562570901626,"Arpc2/Dock11/Arap1/Vstm5/Myo3b/Fgd4/Fmnl3/Ezr/Dpysl3/Spata13/Tgfbr1/Myo10/Itga6/S1pr2/Gap43/Capzb/Rhoq",17
"GO:2000643","BP","GO:2000643","positive regulation of early endosome to late endosome transport","5/1727","9/17619",0.000808372715920139,0.0337294816631467,0.0297987595835275,"Ezr/Rdx/Nf2/Msn/Ptpn23",5
"GO:0031223","BP","GO:0031223","auditory behavior","6/1727","13/17619",0.000821592848766325,0.0337775264048931,0.0298412053501969,"Cntnap2/Shank3/Stra6/Slc1a3/Htt/Drd2",6
"GO:0033002","BP","GO:0033002","muscle cell proliferation","43/1727","268/17619",0.000839706840592912,0.0341735238459479,0.0301910545610307,"Ern1/Selenon/Pdgfd/Calcrl/Irak4/Tenm4/Abcc4/Vgll4/Ccn4/Tlr4/Tgfbr2/Tgfbr1/Tgfb1/Tacr1/Nrg1/Stat5b/Stat3/Shh/Prkg1/Ppard/Pim1/Ddr2/Mdm2/Jun/Il6ra/Hmox1/Hif1a/Hgf/Hbegf/Gstp1/S1pr2/Gnai2/Gna13/Esr1/Dnmt1/Ddit3/Cxadr/Comt/Cflar/Cdkn1a/Akt1/Adamts1/Camk2d",43
"GO:1902010","BP","GO:1902010","negative regulation of translation in response to endoplasmic reticulum stress","3/1727","3/17619",0.000940269638343523,0.0371406507145692,0.0328124022916267,"Map3k20/Sesn2/Eif2ak3",3
"GO:1904891","BP","GO:1904891","positive regulation of excitatory synapse assembly","3/1727","3/17619",0.000940269638343523,0.0371406507145692,0.0328124022916267,"Vstm5/Wnt7a/Sema4a",3
"GO:0002685","BP","GO:0002685","regulation of leukocyte migration","39/1727","238/17619",0.000952503234072281,0.0374403466348997,0.0330771726420069,"Il33/Dock8/Pdgfd/Prss56/Rtn4/Pla2g7/Slamf1/Dysf/Mapk3/Zp3/Wnt5a/Tgfb1/Tacr1/St3gal4/Ccl7/Ccl2/Ptpn22/Ptger3/Pecam1/P2rx4/Msn/Cd200/Rac3/Lgals9/Itga2b/Il1r1/Gas6/Vegfd/Csf1r/Csf1/Capn1/Mmp28/Akt1/Adora1/Adam8/Pawr/Bcr/Ano6/Mtus1",39
"GO:0006809","BP","GO:0006809","nitric oxide biosynthetic process","18/1727","83/17619",0.000966578128785439,0.0376265051292419,0.0332416368419828,"Ulbp1/Atp2b4/Tlr4/Pkd2/P2rx4/Nos1/Smad3/Insr/Hrh1/Esr1/Clu/Ass1/Akt2/Akt1/Gla/Asl/Cyb5r3/Ticam1",18
"GO:0006816","BP","GO:0006816","calcium ion transport","63/1727","434/17619",0.000980223939045001,0.0379742524078107,0.0335488588044602,"Atp1a2/Slc24a3/Cemip/Catsper3/Selenon/Plce1/Ubash3b/Jsrp1/Mrln/Atp2c2/Micu2/Mcub/Ahnak/Ehd3/Panx1/Calcrl/Atp2b4/Chd7/Cachd1/Orai2/Plch1/Dysf/Trpv3/Tspan18/Akap6/Plcg2/Wfs1/Tgfb1/Stac2/Stc2/Stac/Rgs9/Ptpn22/Ptger3/Inpp5k/Ppp3cc/Plcd1/Pkd2/P2rx6/P2rx4/Ntsr1/Nos1/Ngf/Trpm1/Itpr3/Itpr2/Htr2c/Hrh1/Htt/Gp1bb/Gnai2/Gas6/Fkbp1a/Drd2/Ddit3/Cd84/Casr/Cacna1c/Bak1/Akt1/Pawr/Camk2d/Ano6",63
"GO:0030048","BP","GO:0030048","actin filament-based movement","24/1727","125/17619",0.000989456425904907,0.03814851617197,0.0337028144467131,"Atp1a2/Pkp2/Parva/Myo1d/Hcn4/Syne2/Wasf2/Akap6/Gsn/Epb41l5/Wipf1/Rock1/Ptger3/Nos1/Myo9b/Myh9/Kcnh2/Kcne1/Jup/Emp2/Dsc2/Cacna1c/Adora1/Camk2d",24
"GO:0071214","BP","GO:0071214","cellular response to abiotic stimulus","46/1727","295/17619",0.00104915393298473,0.0394960391690248,0.0348933015767416,"Atp1a2/N4bp1/Rhbdd1/Ino80/Pold3/Map3k20/Trp53inp1/Rab11fip5/Slc4a11/Dysf/Piezo1/Tnks1bp1/Ifi207/Spidr/Tgfb1/Sde2/Sox9/Snai2/Scnn1b/Rgs9/Rest/Pold1/Pkd2/Nos1/Trpm1/Mdm2/Crb1/Bbc3/Kcne1/Itgb6/Ifi204/Ifi203/Ddx3x/Gadd45a/Ddb1/Col1a1/Cdkn1a/Casp9/Casp3/Bdkrb2/Bard1/Bak1/Akt2/Akt1/Fbxo4/Mndal",46
"GO:0104004","BP","GO:0104004","cellular response to environmental stimulus","46/1727","295/17619",0.00104915393298473,0.0394960391690248,0.0348933015767416,"Atp1a2/N4bp1/Rhbdd1/Ino80/Pold3/Map3k20/Trp53inp1/Rab11fip5/Slc4a11/Dysf/Piezo1/Tnks1bp1/Ifi207/Spidr/Tgfb1/Sde2/Sox9/Snai2/Scnn1b/Rgs9/Rest/Pold1/Pkd2/Nos1/Trpm1/Mdm2/Crb1/Bbc3/Kcne1/Itgb6/Ifi204/Ifi203/Ddx3x/Gadd45a/Ddb1/Col1a1/Cdkn1a/Casp9/Casp3/Bdkrb2/Bard1/Bak1/Akt2/Akt1/Fbxo4/Mndal",46
"GO:0035335","BP","GO:0035335","peptidyl-tyrosine dephosphorylation","10/1727","34/17619",0.00115604839750058,0.0420552897290439,0.0371543055528371,"Dusp18/Ubash3b/Dusp16/Dusp10/Ptprh/Ptprq/Tns2/Ptprt/Ptpro/Ptpn13",10
"GO:1902806","BP","GO:1902806","regulation of cell cycle G1/S phase transition","32/1727","186/17619",0.00115823422637518,0.0420552897290439,0.0371543055528371,"Arid1a/Gpnmb/Fbxo31/Zfp655/Phf10/Ino80/Smarcc2/Pagr1a/Smarca2/Rgcc/Atp2b4/Plcg2/Sde2/Stil/Rdx/Rbl1/Psme2/Pkd2/Ddr2/Mdm2/Inhba/Prmt2/Ezh2/Ddx3x/Csf1r/Cdkn2b/Cdkn2a/Cdkn1a/Bcl7c/Akt1/Adamts1/Mtbp",32
"GO:0001961","BP","GO:0001961","positive regulation of cytokine-mediated signaling pathway","14/1727","58/17619",0.00115863419208833,0.0420552897290439,0.0371543055528371,"Irgm2/Irf7/Nlrc5/Trim56/Rbm47/Wnt5a/Trim41/Ripk1/Mmp12/Il7/Il1r1/Hif1a/Gas6/Csf1",14
"GO:0150115","BP","GO:0150115","cell-substrate junction organization","21/1727","105/17619",0.00116511149556472,0.0421007552971323,0.0371944727142043,"Ston1/Camsap3/Thsd1/Iqgap1/Map4k4/Epb41l5/Vcl/Tns1/Fermt2/Tln1/Sdc4/S100a10/Rock1/Pxn/Myh9/Smad3/Dst/Arhgap6/Lims1/Bcr/Actn1",21
"GO:0071896","BP","GO:0071896","protein localization to adherens junction","4/1727","6/17619",0.00117307886527825,0.0421994173946969,0.0372816370576916,"Mpp7/Dlg5/Vcl/Scrib",4
"GO:0003018","BP","GO:0003018","vascular process in circulatory system","40/1727","249/17619",0.00122004640952773,0.0435005927786481,0.0384311777719425,"Atp1a2/Scpep1/Dock5/Vstm4/Amot/Abcg2/Grip2/Ece1/Fermt2/Tgfb1/Tacr1/Slc2a1/Scnn1b/Rock1/Ptgs1/Ptger3/Prkg1/Ppard/Kat2b/P2rx4/Nos1/Htr2c/Htr1d/Hrh1/Hif1a/Gch1/Ext2/Cftr/Casr/Capn1/Cacna1c/Bdkrb2/Akt1/Adrb3/Adra1b/Adora1/Adcyap1/Bcr/Itga1/Itga9",40
"GO:0070059","BP","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","15/1727","65/17619",0.00128522026230458,0.0454223897967119,0.0401290149305904,"Ern1/Herpud1/Creb3l1/Trib3/Wfs1/Spop/Bbc3/Eif2ak3/Ddit3/Cebpb/Casp9/Casp3/Casp12/Bak1/Apaf1",15
"GO:0010959","BP","GO:0010959","regulation of metal ion transport","61/1727","422/17619",0.00129730568666983,0.0456492979178406,0.0403294799308116,"Atp1a2/Cemip/Klhl24/Selenon/Ubash3b/Jsrp1/Mrln/Atp2c2/Nkain1/Ahnak/Fxyd6/Ehd3/Kcnip3/Atp2b4/Chd7/Dysf/Kcnc2/Trpv3/Tspan18/Akap6/Plcg2/Wfs1/Tgfb1/Stac2/Cnksr3/Stc2/Stac/Slc31a2/Scnn1b/Rgs9/Ptpn22/Ptger3/Inpp5k/Ppp3cc/Pkd2/Per1/P2rx4/Ntsr1/Nos1/Ngf/Sik1/Kcnh2/Kcne1/Htt/Gnai2/Gal/Fkbp1a/Drd2/Cd84/Cd63/Casr/Cacna1c/Bak1/B2m/Akt2/Akt1/Adora1/Adcyap1/Pawr/Camk2d/Ano6",61
"GO:1901203","BP","GO:1901203","positive regulation of extracellular matrix assembly","6/1727","14/17619",0.00131901564585466,0.046011376945008,0.0406493634673732,"Rgcc/Tgfbr1/Tgfb1/Sox9/Smad3/Phldb1",6
"GO:0007159","BP","GO:0007159","leukocyte cell-cell adhesion","61/1727","423/17619",0.00137475508786858,0.047544105141824,0.0420034725965899,"Arid1a/Gpnmb/Nfkbiz/Dock8/Phf10/Dlg5/Smarcc2/Slc39a8/Smarca2/Dusp10/Cd274/Tbx21/Lgals8/Icosl/Zmiz1/Slamf1/Tspan32/Shb/Zp3/Zap70/Tgfbr2/Tgfb1/Zfp609/Sdc4/Syk/Cblb/Stat5b/Btla/St3gal4/Shh/Ccl2/Rock1/Ptpn22/Pnp/Pla2g5/Pecam1/Msn/Lgals9/L1cam/Irf1/Il7/Il6st/Il4ra/H2-T23/H2-Q4/H2-D1/Gstp1/Il4i1/Cebpb/Cdkn2a/Cd44/Cd1d1/Casp3/Capn1/B2m/Ass1/Akt1/Adam8/Pawr/Il1rl2/Scrib",61
"GO:0030055","CC","GO:0030055","cell-substrate junction","47/1739","185/17738",6.59590370258184e-10,5.75162802865137e-07,5.29060907512354e-07,"Arpc2/Palld/Cpne3/Afap1/Erbin/Parva/Thsd1/Nox4/Itgb8/Syne2/Iqgap1/Map4k4/Mapk3/Prag1/Zyx/Gsn/Epb41l5/Svil/Ezr/Vcl/Vasp/Tns1/Fermt2/Tln1/Tgfb1i1/Tes/Lpp/Sdc4/Tns2/Rdx/Pxn/Lcp1/Nrap/Myh9/Msn/Itgb6/Itgb5/Itga7/Itga6/Itga2b/Dst/Bcar1/Avil/Lims1/Actn1/Itga1/Lpxn",47
"GO:0031252","CC","GO:0031252","cell leading edge","80/1739","414/17738",2.15231017932443e-09,9.38407238185452e-07,8.63189661392219e-07,"Kcnc4/Ston1/Arpc2/Dock8/Amotl1/Plce1/Psd2/Arhgef6/Pear1/Palld/Plxnd1/Cntnap2/Parva/Myadm/Myo1d/Abi3bp/Syne2/Iqgap1/Amot/Tnfrsf12a/Podxl/Dagla/Dysf/Kcnc2/Wasf2/Itga8/Sh2b2/Hax1/Plcg2/Ssh1/Arhgap1/Gsn/Epb41l5/Ablim1/Dpp9/Fgd4/Vim/Ezr/Vasp/Dpysl3/Spata13/Tln1/Dynlt1b/Stmn2/S100a6/Rock1/Rdx/Pxn/Ptpn13/Inpp5k/Lcp1/Pld2/Pkd2/Pecam1/Nf2/Myo9b/Myo10/Myh9/Itgb5/Insr/Eps8/Dst/Ddx3x/Bcar1/Cdk6/Arhgap31/Cd44/Ctnnd1/Capzb/Anxa2/Akt2/Avil/Adora1/Actn1/Rnh1/Slc39a6/Scrib/Dynlt1a/Phactr4/Dynlt1c",80
"GO:0030027","CC","GO:0030027","lamellipodium","44/1739","182/17738",1.18072460988237e-08,2.57397964954358e-06,2.36766355981676e-06,"Arpc2/Amotl1/Plce1/Arhgef6/Pear1/Palld/Plxnd1/Parva/Abi3bp/Syne2/Amot/Podxl/Dysf/Wasf2/Hax1/Gsn/Ablim1/Fgd4/Vasp/Dpysl3/Spata13/Dynlt1b/Stmn2/Rock1/Rdx/Pxn/Ptpn13/Pld2/Pkd2/Nf2/Myo9b/Myo10/Myh9/Bcar1/Arhgap31/Cd44/Ctnnd1/Capzb/Avil/Rnh1/Slc39a6/Dynlt1a/Phactr4/Dynlt1c",44
"GO:0005912","CC","GO:0005912","adherens junction","34/1739","151/17738",2.96643674600875e-06,0.000517346568503926,0.00047587890535972,"Klhl24/Mpp7/Pard3b/Nectin4/Dlg5/Camsap3/Pkp2/Nectin3/Nectin1/Pdlim5/Pdlim1/Pvr/Cdh20/Tnks1bp1/Zyx/Cdh19/Rnd1/Ezr/Vcl/Fermt2/Tln1/Rdx/Nf2/Ndrg1/Myh9/Msn/Crb1/Jup/Itga6/Dsc2/Cxadr/Ctnnd1/Scrib/Wtip",34
"GO:0015629","CC","GO:0015629","actin cytoskeleton","81/1739","500/17738",3.95593002509788e-06,0.000574928496980892,0.000528845382302559,"Ankrd23/Arpc2/Akap13/Myo18b/Palld/Cotl1/Afap1/Dctn2/Dock5/Flnc/Anln/Snx9/Ahnak/Rgs22/Cd274/Tpm3/Parva/Pdlim5/Pdlim1/Septin9/Myadm/Nox4/Myo1d/Myo3b/Tpm4/Fchsd1/Iqgap1/Amot/Arsj/Sh3pxd2b/Catip/Sh2b2/Hax1/Fhdc1/Vps18/Zyx/Gsn/Ablim1/Yes1/Onecut2/Svil/Rnd1/Ezr/Vcl/Dpysl3/Fermt2/Samd14/Wipf1/Tagln2/Lpp/Dennd2a/Slc2a1/Rdx/Pxn/Lcp1/Kat2b/Ddr2/Nf2/Myo9b/Myo10/Myl1/Myh9/Myh11/Mical1/Rac3/Jup/Dst/Csrp1/Bcar1/Capzb/Anxa2/Arpc1b/Arhgap6/Avil/Adam8/Pawr/Actn1/Cald1/Lpxn/Rhoq/Myzap",81
"GO:0043235","CC","GO:0043235","receptor complex","67/1739","407/17738",1.56607456503714e-05,0.00170702127589048,0.0015701958138925,"Gprc5d/Stxbp5/Trat1/Plxnd1/Calcrl/Gabrr3/Itgb8/Tspan32/Acvr1c/Trpv3/Ifnlr1/Itga8/Ptprq/Gpr119/Plxnb1/Caprin2/Zap70/Impg2/Tshr/Traf5/Tlr4/Tgfbr2/Tgfbr1/Syk/Ripk1/Ret/Pmp22/P2rx6/Osmr/Tnfrsf11b/Ddr2/Met/Smad3/Ly96/Lifr/Lepr/Itpr3/Itpr2/Itgb6/Itgb5/Itga7/Itga6/Itga3/Itga2b/Insr/Il6st/Il6ra/Il4ra/Il13ra1/Htr2c/Gp1bb/Gfra1/Eps8/Drd2/Csf2rb2/Csf2ra/Csf1r/Cntfr/Cd44/Ddr1/B2m/Arnt2/Adrb3/Itga1/Itga9/Trbc2/Trbc1",67
"GO:0008305","CC","GO:0008305","integrin complex","12/1739","33/17738",3.78140293700648e-05,0.00338440685306166,0.00311313136411514,"Itgb8/Tspan32/Itga8/Pmp22/Itgb6/Itgb5/Itga7/Itga6/Itga3/Itga2b/Itga1/Itga9",12
"GO:0044291","CC","GO:0044291","cell-cell contact zone","22/1739","90/17738",4.26932057152274e-05,0.00338440685306166,0.00311313136411514,"Atp1a2/Ankrd23/Tmem65/Pkp2/Ahnak/Nectin3/Nectin1/Akap6/Vcl/Slc2a1/Pecam1/Nrap/Jup/Dst/Dsc2/Cxadr/Anxa5/Fgfrl1/Adra1b/Actn1/Camk2d/Scrib",22
"GO:0098591","CC","GO:0098591","external side of apical plasma membrane","5/1739","6/17738",4.96542899450792e-05,0.00360821173600909,0.00331899727527635,"Abcg2/Abcc4/Lct/Slc7a5/Slc38a1",5
"GO:0098857","CC","GO:0098857","membrane microdomain","51/1739","299/17738",6.1809040613279e-05,0.00414596026267533,0.0038136428297424,"Atp1a2/Cblc/Tnfrsf23/Rftn1/Grip1/Plpp3/Cntnap2/Lamtor1/Ahnak/Myadm/Atp2b4/Myo1d/Dysf/Mapk3/Abcg2/Sulf1/Akap6/Plcg2/Mall/Zap70/Ezr/Vcl/Tnfrsf1b/Tgfbr2/Tgfbr1/Cblb/Slc2a1/Shh/S100a10/Pld2/Pecam1/Furin/Ntsr1/Nos1/Insr/Il6st/Hmox1/H2-D1/Gab2/Stom/Emp2/Cxadr/Ctsd/Ctsb/Cd44/Ctnnd1/Anxa2/Cacna1c/Abca1/Slc39a6/Rhoq",51
"GO:1990462","CC","GO:1990462","omegasome","6/1739","11/17738",0.000263268287606906,0.0114784973396611,0.0105584439556033,"Trim12a/Trim30c/Trim12c/Zfyve1/Trim30d/Trim30a",6
"GO:0062023","CC","GO:0062023","collagen-containing extracellular matrix","58/1739","386/17738",0.000662163354502689,0.0251046280489715,0.0230923787702997,"Spock2/Col25a1/F13a1/Mamdc2/Pxdn/Ccdc80/Vwa5a/Hmcn2/Smoc2/Angptl4/Col5a3/Col27a1/Abi3bp/Frem2/Adamts4/Zp3/Impg2/Tnc/Tgfb1/P3h2/Serpinb9/S100a6/S100a10/Reln/Pmp22/Ltbp3/Lgals9/Lamc2/Lamb3/Lama5/Itih4/Itga6/Fbn1/Fbln2/F3/Eln/Dcn/Ctsd/Ctsb/Col1a1/Col7a1/Col6a2/Col5a1/Col15a1/Col11a2/Cd151/Anxa2/Serping1/Bmp1/Anxa5/Anxa4/Anxa3/Alb/Adamts1/Adam19/Cela1/Tspan9/Ltbp4",58
"GO:0070721","CC","GO:0070721","ISGF3 complex","3/1739","3/17738",0.000940824624635657,0.0314258420155952,0.028906918898942,"Stat2/Stat1/Irf9",3
"GO:0098636","CC","GO:0098636","protein complex involved in cell adhesion","14/1739","57/17738",0.000966575310943634,0.0314258420155952,0.028906918898942,"Itgb8/Tspan32/Itga8/Tnc/Pmp22/Plau/Itgb6/Itgb5/Itga7/Itga6/Itga3/Itga2b/Itga1/Itga9",14
"GO:0005765","CC","GO:0005765","lysosomal membrane","37/1739","223/17738",0.00100908667022553,0.0314258420155952,0.028906918898942,"Deptor/Gpr137b/Ctns/Chmp4b/Ifitm7/Marchf1/Pip4p2/Slc37a3/Gpr137c/Plekhm2/Arl8a/Slc39a8/Lamtor1/Slc15a3/Rnf152/Depdc5/Slc26a11/Slc7a14/Lrrc8a/Slc38a7/Sesn2/Slc49a4/Fnip1/Sidt2/Slc31a2/Wdr81/P2rx4/H2-D1/Grn/Gfap/Ctsd/Cd68/Cd63/Anxa2/B2m/Ap1s1/Chmp7",37
"GO:0098852","CC","GO:0098852","lytic vacuole membrane","37/1739","223/17738",0.00100908667022553,0.0314258420155952,0.028906918898942,"Deptor/Gpr137b/Ctns/Chmp4b/Ifitm7/Marchf1/Pip4p2/Slc37a3/Gpr137c/Plekhm2/Arl8a/Slc39a8/Lamtor1/Slc15a3/Rnf152/Depdc5/Slc26a11/Slc7a14/Lrrc8a/Slc38a7/Sesn2/Slc49a4/Fnip1/Sidt2/Slc31a2/Wdr81/P2rx4/H2-D1/Grn/Gfap/Ctsd/Cd68/Cd63/Anxa2/B2m/Ap1s1/Chmp7",37
"GO:0051286","CC","GO:0051286","cell tip","5/1739","10/17738",0.00148772783465577,0.0432432890606611,0.0397771442107964,"Ezr/Slc32a1/Rdx/Msn/Trpm1",5
"GO:0050839","MF","GO:0050839","cell adhesion molecule binding","63/1729","300/17588",4.55096128251428e-09,7.5227389999961e-06,7.24800465309905e-06,"Igsf9/Gpnmb/Rtn4/Plpp3/Pkp2/Tspan4/Nectin3/Nectin1/Bcam/Lgals8/Ptprh/Pvr/Olfm4/Itgb8/Itga8/Tenm4/Cdh20/Gldn/Cdh19/Ccn4/Ezr/Tnc/Fermt2/Tln1/Cntn2/Nrg1/Syk/Rdx/Pxn/Ptprt/Ptpro/Lcp1/P2rx4/Nf2/Ndrg1/Myh9/Msn/Cd200/Lama5/L1cam/Jup/Itgb6/Itgb5/Itga7/Itga6/Itga3/Itga2b/S1pr2/Gfra1/Gfap/Fbn1/Emp2/Dst/Cxadr/Cd1d1/Cd151/Ctnnd1/Casr/Adam9/Adam8/Actn1/Itga1/Itga9",63
"GO:0005178","MF","GO:0005178","integrin binding","38/1729","154/17588",6.92722501364277e-08,5.72535147377575e-05,5.5162586556008e-05,"Gpnmb/Plpp3/Tspan4/Lgals8/Itgb8/Itga8/Ccn4/Tnc/Fermt2/Tln1/Nrg1/Syk/Pxn/Lcp1/Nf2/Myh9/Lama5/L1cam/Itgb6/Itgb5/Itga7/Itga6/Itga3/Itga2b/S1pr2/Gfra1/Gfap/Fbn1/Emp2/Dst/Cxadr/Cd151/Casr/Adam9/Adam8/Actn1/Itga1/Itga9",38
"GO:0050840","MF","GO:0050840","extracellular matrix binding","21/1729","66/17588",7.09171415737375e-07,0.000390753450071293,0.000376482930530052,"Spock2/Plekha2/Pxdn/Smoc2/Bcam/Thsd1/Olfml2b/Adgrg6/Shh/Polr2a/Itga7/Itga6/Itga3/Itga2b/Adgrg1/Fbln2/Eln/Dcn/Anxa2/Adam9/Itga9",21
